"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"530","RT @pajakbontang: Hari ini (08/12), Fungsional Penyuluh Pajak memaparkan materi dalam kelas pajak tentang NPWP bagi WP Orang Pribadi, WP Ba…",FALSE,0,NA,2022-12-08 10:21:10,FALSE,NA,"1600797629234880514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakkaltimtara",1,TRUE,FALSE,NA,NA
"531","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 10:20:48,FALSE,NA,"1600797533978394624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakmdymks",80,TRUE,FALSE,NA,NA
"532","@viragoine Bisa-bisanya kamu punya rakyat.. pajak rakyatnya berapa, Ratu?",FALSE,0,"viragoine",2022-12-08 10:20:30,FALSE,"1600765624028102656","1600797458418012160","1467398470583521282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veremilion",0,FALSE,FALSE,NA,NA
"533","Gw baru tau pajak progresif diitung dari harga sesuai faktur",FALSE,0,NA,2022-12-08 10:20:16,FALSE,NA,"1600797400641073152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edo__________",0,FALSE,FALSE,NA,NA
"534","@bucingsungguhan Mocc cari kerja sonoo biar kayak soleh jd pns di kantor pajak lagiii.. Jgn ngebebanin babu ajaa bisanya 😂",FALSE,0,"bucingsungguhan",2022-12-08 10:19:50,FALSE,"1600638943703465985","1600797291551461378","1415316797339754499","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macchiatoaddict",0,FALSE,FALSE,NA,NA
"535","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:19:42,FALSE,NA,"1600797259746377729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalaadils",2904,TRUE,FALSE,NA,NA
"536","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:19:22,FALSE,NA,"1600797174727868416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nananana4x",2904,TRUE,FALSE,NA,NA
"537","@an_ti_ka_drun Coba suruh pindah ke negara mana saja yang bebas pajak",FALSE,1,"an_ti_ka_drun",2022-12-08 10:19:21,FALSE,"1600700219192025090","1600797171678269440","1513748060341702656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dbagyo",0,FALSE,FALSE,NA,NA
"538","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:18:45,FALSE,NA,"1600797018800017408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccanadianboyz",2904,TRUE,FALSE,NA,NA
"539","Syarat &amp; Ketentuan Program Hadiah Langsung:
Pajak hadiah ditanggung BRI
Gimmick Hadiah Program berupa barang hadiah… https://t.co/1Eq44M0ML4",FALSE,0,NA,2022-12-08 10:18:32,TRUE,NA,"1600796965541117954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MedanBumn",0,FALSE,FALSE,NA,NA
"540","De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasi… https://t.co/z3OCz1xIZY",FALSE,5,NA,2022-12-08 10:18:27,TRUE,NA,"1600796942459551744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanC37866888",6,FALSE,FALSE,NA,NA
"541","@NarasiNewsroom Ya terserah mereka lah,Indonesia milik mereka. Kita cuma numpang dan diwajibkan bayar pajak yang bu… https://t.co/F37H9QAgCS",FALSE,1,"NarasiNewsroom",2022-12-08 10:17:59,TRUE,"1600682798372638721","1600796825795325954","1158355819512991747","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","seccurell",0,FALSE,FALSE,NA,NA
"542","RT @Jabahbubah: kuartal III/2022 total kontribusi BUMN kepada negara sebesar Rp1.198 triliun dari pajak, bagi hasil, PNBP, dan dividen. Nil…",FALSE,0,NA,2022-12-08 10:17:54,FALSE,NA,"1600796806085943299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Linda_AM8",5,TRUE,FALSE,NA,NA
"543","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:17:44,FALSE,NA,"1600796762138021890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inluvwithtawan",2904,TRUE,FALSE,NA,NA
"544","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:16:59,FALSE,NA,"1600796576611725312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crwitt4",2904,TRUE,FALSE,NA,NA
"545","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:16:47,FALSE,NA,"1600796524992073728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","momakansushi",2904,TRUE,FALSE,NA,NA
"546","DIJUAL Mobil Suzuki SX4 2008, Bandung. Pajak 28.05.2015 Asuransi Oktober 2015. *125jt. Hub 081910207000 / 74BE013E https://t.co/mB4905QI9w",FALSE,0,NA,2022-12-08 10:15:50,FALSE,NA,"1600796287343132672",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","mobiljual88",0,FALSE,FALSE,NA,NA
"547","@kring_pajak Sudah saya cobak terus. Tapi malah katanya terblokir. https://t.co/Jw4pMpeZnG",FALSE,0,"kring_pajak",2022-12-08 10:15:13,FALSE,"1600702911465459713","1600796128928112640","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kholid_HR",0,FALSE,FALSE,NA,NA
"548","@kring_pajak Kan tertera PPN itu adalah utang perusahaan yang harus di setor di kas negara PPN tersebut dari rakyat… https://t.co/glRZg8kaFX",FALSE,0,"kring_pajak",2022-12-08 10:14:54,TRUE,"1600758457270816769","1600796049660346369","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Septian73720963",0,FALSE,FALSE,NA,NA
"549","Duhhh.... Dan Yang SURUH IKUTAN NYICIL ujung2nya jg RAKYAT kecil lewat Sarana BEBAN PAJAK &amp; BIAYA RETRIBUSI ... Huf… https://t.co/WUiUxmC9Bc",FALSE,0,NA,2022-12-08 10:14:35,TRUE,NA,"1600795971952070656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IchaStyan",0,FALSE,FALSE,NA,NA
"550","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:14:32,FALSE,NA,"1600795957398241282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daisydeelish",2904,TRUE,FALSE,NA,NA
"551","RT @rio_son_of_odin: Tadi pagi bayar pajak tahunan kendaraan langsung 2 motor and OMFG langsung miskin ambo. 

Otw jualan di Sarinah dulu 🥹",FALSE,0,NA,2022-12-08 10:13:27,FALSE,NA,"1600795686051938306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iyoong_",1,TRUE,FALSE,NA,NA
"552","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:13:19,FALSE,NA,"1600795650844942342",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mocacin0",2904,TRUE,FALSE,NA,NA
"553","@sweetcreatureby @hrdbacot @txtdrlinkediin @jktkerja kenal sama pajak baru beberapa tahun belakang,... mau tanya un… https://t.co/JGLnkdvQLS",FALSE,0,"sweetcreatureby",2022-12-08 10:12:26,TRUE,"1598610083013091329","1600795428194516992","1061790525932527618","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dsperdana",0,FALSE,FALSE,NA,NA
"554","RT @KtaBpkb: Khusus Jabodetabek area
Pinjaman KTA dari BANK Asing maksimal 300 juta
    .Syarat KTP CC NPWP
    /pakai bukti potong pajak 1…",FALSE,0,NA,2022-12-08 10:11:53,FALSE,NA,"1600795291367526400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bpkbktashm",7,TRUE,FALSE,NA,NA
"555","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:11:51,FALSE,NA,"1600795281628753924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kangtuuuru",2904,TRUE,FALSE,NA,NA
"556","RT @Jabahbubah: kuartal III/2022 total kontribusi BUMN kepada negara sebesar Rp1.198 triliun dari pajak, bagi hasil, PNBP, dan dividen. Nil…",FALSE,0,NA,2022-12-08 10:10:58,FALSE,NA,"1600795061834248192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mangiid03",5,TRUE,FALSE,NA,NA
"557","RT @rizaludinkurnia: TUNAIKAN ZAKAT
via Muamalat DIN

Mari tunaikan zakat Anda lebih mudah dan amanah melalui Muamalat DIN. 
Dapatkan Bukti…",FALSE,0,NA,2022-12-08 10:10:36,FALSE,NA,"1600794970545623040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","msc_udara",1,TRUE,FALSE,NA,NA
"558","@andrekelv @totoaza87 @detikcom Justru duit pajak itu hrs dikelola oleh org yg tepat dan pemerintah skrg sdh di jalur yg benar",FALSE,0,"andrekelv",2022-12-08 10:10:15,FALSE,"1600791885689532417","1600794878514188288","120067792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","don_rahmad",0,FALSE,FALSE,NA,NA
"559","RT @HoldenKlasik: Jual Mobil BMW 518i 91/92 (SPECIAL EDITION) Mesin M 40..Kondisi apa adanya (Mentahan-Siap Restorasi) pajak Off..Surat"" Ko…",FALSE,0,NA,2022-12-08 10:10:01,FALSE,NA,"1600794822813442048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Korlilin",6,TRUE,FALSE,NA,NA
"560","RT @ibnux: Gaji dipotong pajak.

Beli barang kena bayar pajak dari gaji yang sudah dipotong pajak.

Melakukan transaksi kena pajak dari gaj…",FALSE,0,NA,2022-12-08 10:10:00,FALSE,NA,"1600794817407356928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ihwan_id",3,TRUE,FALSE,NA,NA
"561","Kemplang Pajak Rp 2,5 M, Direktur Pabrik Baja di Mojokerto Dijebloskan Bui https://t.co/YERlcKmd9I",FALSE,0,NA,2022-12-08 10:09:44,FALSE,NA,"1600794749690007557",NA,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>","detik_jatim",0,FALSE,FALSE,NA,NA
"562","RT @DitjenPajakRI: Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat.",FALSE,0,NA,2022-12-08 10:08:16,FALSE,NA,"1600794380981268482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakponorogo",42,TRUE,FALSE,NA,NA
"563","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:08:11,FALSE,NA,"1600794360248864768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KEL0L0DEN",2904,TRUE,FALSE,NA,NA
"564","@haru_asura @lokerbali_id Yang pinteran excel lagi dikit mungkin direkrut jadi akunting. Kerjanya bikin laporan keu… https://t.co/FPsIRb3MeM",FALSE,0,"haru_asura",2022-12-08 10:08:07,TRUE,"1600792765298020354","1600794344914817024","366661188","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laptopnyakak",0,FALSE,FALSE,NA,NA
"565","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 10:07:48,FALSE,NA,"1600794265004568576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakponorogo",47,TRUE,FALSE,NA,NA
"566","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 10:07:45,FALSE,NA,"1600794249355591680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakponorogo",58,TRUE,FALSE,NA,NA
"567","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 10:06:58,FALSE,NA,"1600794052621762560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakponorogo",80,TRUE,FALSE,NA,NA
"568","RT @MichelAdam5_: De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasilitasn…",FALSE,0,NA,2022-12-08 10:06:24,FALSE,NA,"1600793912515661824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MNubuwah",14,TRUE,FALSE,NA,NA
"569","Mau kuliah bisnis apa pajak jadinya nih  huhuftt",FALSE,0,NA,2022-12-08 10:06:15,FALSE,NA,"1600793872728494080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erickfnndo",0,FALSE,FALSE,NA,NA
"570","Yamaha xabre 2016

Pajak on
Plat D
Ban depan tebal
Ban blakang sdh agak tipis
Knalpot racing austin *ori ada gapern… https://t.co/Yz7LnefpGB",FALSE,0,NA,2022-12-08 10:05:24,TRUE,NA,"1600793658151694337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sayaaguung",0,FALSE,FALSE,NA,NA
"571","RT @Jabahbubah: kuartal III/2022 total kontribusi BUMN kepada negara sebesar Rp1.198 triliun dari pajak, bagi hasil, PNBP, dan dividen. Nil…",FALSE,0,NA,2022-12-08 10:05:16,FALSE,NA,"1600793624408883200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Airul_67",5,TRUE,FALSE,NA,NA
"572","RT @Ryykur: @rayya507sorayah @worksfess Bener, gw bidang IT juga gitu, segala macam bidang IT gw handle, temen kantor yg akuntan &amp; pajak ju…",FALSE,0,NA,2022-12-08 10:05:14,FALSE,NA,"1600793616607498240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GGGULING",1,TRUE,FALSE,NA,NA
"573","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:05:10,FALSE,NA,"1600793600572686336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lvssmair",2904,TRUE,FALSE,NA,NA
"574","Yuk yang mau dibantu buat tugas / kuis / ujian :
- brevet
- akuntansi
- pajak

Langsung dm aja",FALSE,0,NA,2022-12-08 10:04:54,FALSE,NA,"1600793534067445760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jokipajak",0,FALSE,FALSE,NA,NA
"575","Adanya Kelas Pajak Online yang rutin diselenggarakan tiap minggu ini diharapkan dapat memberikan tambahan ilmu, waw… https://t.co/xdmRX3xeRE",FALSE,0,"pajakbontang",2022-12-08 10:04:10,TRUE,"1600793052247134208","1600793350705385474","833271562790850561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakbontang",0,FALSE,FALSE,NA,NA
"576","Hari ini (08/12), Fungsional Penyuluh Pajak memaparkan materi dalam kelas pajak tentang NPWP bagi WP Orang Pribadi,… https://t.co/LSwncXerRk",FALSE,0,NA,2022-12-08 10:02:59,TRUE,NA,"1600793052247134208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakbontang",1,FALSE,FALSE,NA,NA
"577","halo @kring_pajak #LupaEFIN
WP Orang Pribadi
Sudah Aktifasi EFIN",FALSE,0,NA,2022-12-08 10:01:03,FALSE,NA,"1600792566848716801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianaYhenz",0,FALSE,FALSE,NA,NA
"578","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:00:32,FALSE,NA,"1600792435516313600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ixnjoon",2904,TRUE,FALSE,NA,NA
"579","RT @auxiliaries_: @Askrlfess Klo secara lembaga keuangan. Jawaban ny ya karena gk mau kena pajak = gk mau kena tracking penghasilan. Sesimp…",FALSE,0,NA,2022-12-08 10:00:32,FALSE,NA,"1600792433180037121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tljestdimanche",219,TRUE,FALSE,NA,NA
"580","ADA YANG OPEN JOKI PERPAJAKAN / PAJAK  GA?? TENTANG REKONSILIASI FISKAL, DROP FEE 😔",FALSE,0,NA,2022-12-08 10:00:23,FALSE,NA,"1600792397830836226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woopsidipsy",0,FALSE,FALSE,NA,NA
"581","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 10:00:09,FALSE,NA,"1600792339064029184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katr1naa_",2904,TRUE,FALSE,NA,NA
"582","Hai para #SobatPajak !
Nggak terasa sudah di ujung tahun 2022. Kami Sobat Pajak dan mimin Sopa berterimakasih kepad… https://t.co/aMA6c0WvlB",FALSE,1,NA,2022-12-08 10:00:02,TRUE,NA,"1600792310358441987",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sobatpajak_id",0,FALSE,FALSE,NA,NA
"583","@sbyfess Kudu ne kudu, asosiasi buruh iku demo kebutuhan bahan"" pokok-bbm-listrik-pajak-etc sing mudun. Ket biyen k… https://t.co/baFFS2WbVG",FALSE,0,"sbyfess",2022-12-08 09:59:40,TRUE,"1600689376262230016","1600792218151047169","1152437175587241985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Billfarly1",0,FALSE,FALSE,NA,NA
"584","@kring_pajak Kak , Klau nnti saya dapet kerja semisal serabutan apakah harus aktif lgi NPWP nya ?",FALSE,0,"kring_pajak",2022-12-08 09:59:38,FALSE,"1600768797904097280","1600792208520581120","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andikadwipurno1",0,FALSE,FALSE,NA,NA
"585","@veroaktivis @NetiNyinyir @bobby_risakotta @aniesbaswedan Situ nanyeeea siapa gubernurnya? bhubung gw taat pajak bu… https://t.co/uOOFuPXxm7",FALSE,1,"veroaktivis",2022-12-08 09:59:34,TRUE,"1600778002844987392","1600792192213475328","110958319","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ade1103",0,FALSE,FALSE,NA,NA
"586","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:59:12,FALSE,NA,"1600792099485409280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rapzillax",2904,TRUE,FALSE,NA,NA
"587","RT @HoldenKlasik: fs Vw beetle 1200 1974

•Surat komplit pajak on
•plat AA purworejo 
•cat + interior bagus
•kelistrikan nyala
•spedo,wiper…",FALSE,0,NA,2022-12-08 09:59:09,FALSE,NA,"1600792086290190336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karpetaladin",17,TRUE,FALSE,NA,NA
"588","Serentak bersama Kantor Pusat DJP dan unit vertikal lainnya, Kanwil DJP Kalselteng menyelenggarakan kegiatan Pajak… https://t.co/fNT8D6iHik",FALSE,0,NA,2022-12-08 09:59:08,TRUE,NA,"1600792081911664641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakkalselteng",0,FALSE,FALSE,NA,NA
"589","Td sebenarnya agak worried pas bayar pajak takut disuruh mesti bayar tilang electronic karena pernah bonceng teman… https://t.co/pV0OrP3u4g",FALSE,1,NA,2022-12-08 09:58:52,TRUE,NA,"1600792016371474432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rio_son_of_odin",0,FALSE,FALSE,NA,NA
"590","Besok hari majimak PAS harus menghadapi si mapel pajak dan myob🥰 mapel paling susah suruh collab gini apa ga pusing… https://t.co/LhpZLJoYXk",FALSE,0,NA,2022-12-08 09:58:26,TRUE,NA,"1600791908238098433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___zanahsyifaa5",0,FALSE,FALSE,NA,NA
"591","RT @AzzamIzzulhaq: Dulu. Baik itu Portugis, Spanyol, Inggris, Belanda hingga Jepang, 'harus' berdarah-darah ketika akan menguasai tanah.…",FALSE,0,NA,2022-12-08 09:58:24,FALSE,NA,"1600791899555921925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadlijaya_",749,TRUE,FALSE,NA,NA
"592","@don_rahmad @totoaza87 @detikcom Gue pny usaha dan memperkerjakan orang jg btw 😂 sblm gw ambil kerjaan gw akn itung… https://t.co/sZpGYXAKpM",FALSE,1,"don_rahmad",2022-12-08 09:58:21,TRUE,"1600789516075220995","1600791885689532417","869542517057798144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrekelv",0,FALSE,FALSE,NA,NA
"593","@clee_oon Hai, Kak.
Dalam hal SPT Pembetulan PPh Pasal 21 terdapat kurang bayar, maka pada pelaporan pada BPE maka… https://t.co/cYKlQ3Nk9m",FALSE,0,"clee_oon",2022-12-08 09:57:41,TRUE,"1600683189252784128","1600791717296631809","1552567168860323840","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"594","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:57:33,FALSE,NA,"1600791683402108928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slymsr",2904,TRUE,FALSE,NA,NA
"595","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:57:29,FALSE,NA,"1600791668789510144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmonweneezen",2904,TRUE,FALSE,NA,NA
"596","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:57:16,FALSE,NA,"1600791611763326977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hi_talyaaa",2904,TRUE,FALSE,NA,NA
"597","RT @irfanwahidi60: Banyak sekali iming2 mengundang orang China masuk Indonesia yaitu : 1.Pertukaran 10 jt tenaga kerja China-Indonesia 2.Se…",FALSE,0,NA,2022-12-08 09:56:59,FALSE,NA,"1600791540259258368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dpur7",10,TRUE,FALSE,NA,NA
"598","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:56:46,FALSE,NA,"1600791486341140482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putputout27",2904,TRUE,FALSE,NA,NA
"599","@CupsCupu @TulipKuning5 @Uki23 Pantes tolol. Sama tweet sederhana SJ ndk paham. Guooblok. 😎. Rumus aset akan dipaka… https://t.co/zb23iVC2Q6",FALSE,0,"CupsCupu",2022-12-08 09:56:37,TRUE,"1600788983306280960","1600791449221861379","735707833388273664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","budiawandki",0,FALSE,FALSE,NA,NA
"600","1. @kring_pajak 
2. #LupaEFIN 
3   a. WP orang pribadi 
     b.Sudah aktifasi EFIN",FALSE,0,NA,2022-12-08 09:56:29,FALSE,NA,"1600791415419985920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bayuherwanda1",0,FALSE,FALSE,NA,NA
"601","RT @HoldenKlasik: Jual Mobil BMW 518i 91/92 (SPECIAL EDITION) Mesin M 40..Kondisi apa adanya (Mentahan-Siap Restorasi) pajak Off..Surat"" Ko…",FALSE,0,NA,2022-12-08 09:56:13,FALSE,NA,"1600791348483084288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iwecevic",6,TRUE,FALSE,NA,NA
"602","Peran dosen sangatlah penting dalam menyadarkan pajak kepada masyarakat https://t.co/BOfvkPPU3F",FALSE,0,NA,2022-12-08 09:55:58,FALSE,NA,"1600791287552409601",NA,"<a href=""http://www.republika.co.id"" rel=""nofollow"">roltweet</a>","republikaonline",0,FALSE,FALSE,NA,NA
"603","Kameranya Polisi Kan Canggih.. 

Bisa Membedakan Mana Plat atau Kaleng Palsu atau Asli.. 

Dari Polisi Pasti ada Ta… https://t.co/8G5yzzYnhn",FALSE,0,NA,2022-12-08 09:55:14,TRUE,NA,"1600791103099502592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","morodjoyo",0,FALSE,FALSE,NA,NA
"604","RT @tolakbigotnkri: Wakil Menteri Keuangan (Wamenkeu) Suahasil Nazara mengungkapkan, pemerintah menyediakan berbagai macam insentif perpaja…",FALSE,0,NA,2022-12-08 09:54:59,FALSE,NA,"1600791038326894595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nimas31",9,TRUE,FALSE,NA,NA
